GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
NOV.AX,-2.15,0.98,-1.86,25.84,-100.0,-100.0,-100.0,42.7,23.85,18.95,-16.35,-27.41,-51.33,5,4,,AUD,2015
NOVC.DE,39.31,30.09,0.29,-1.87,8.69,10.09,11.24,14.68,7.77,7.92,29.25,32.76,35.28,0,0,,DKK,2013
NOVN,12.28,-4.34,0.26,45.15,95.2,14.68,-26.27,45.4,11.35,7.82,-33.27,-48.11,-78.45,4,7,PHARMACEUTICAL PREPARATIONS,USD,2014
NOVN.SW,28.72,3.88,-0.36,-1.33,-1.4,-1.88,-1.81,-0.8,-2.47,-2.51,12.31,17.79,16.43,0,0,,USD,2013
NOVO-B.CO,39.52,30.25,2.21,-1.87,8.69,10.09,11.24,14.68,7.77,7.92,29.25,32.76,35.28,0,0,,DKK,2013
NOVR.V,-18.23,1.92,-0.8,30.38,636.39,93.85,56.57,186.83,180.56,138.49,-8.96,-13.61,-13.61,4,4,,CAD,2019
NOVT,85.08,10.46,1.83,0.48,10.82,21.63,29.02,14.1,10.15,10.1,12.62,11.14,8.84,0,2,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",USD,2013
NOVV,44.54,1.1,0.0,-100.0,-100.0,-100.0,-100.0,-67.73,-69.95,-69.95,-0.4,-0.4,-0.4,1,1,BLANK CHECKS,USD,2022
NOVVR,5.45,-0.65,0.0,-100.0,-100.0,-100.0,-100.0,-67.73,-120.48,-120.48,-0.4,-0.4,-0.4,1,1,BLANK CHECKS,USD,2022
NOVVU,18.6,1.13,0.0,-100.0,-100.0,-100.0,-100.0,-67.73,-69.95,-69.95,6.31,6.31,6.31,0,0,BLANK CHECKS,USD,2022
NOVVW,0.02,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-67.73,-69.95,-69.95,6.31,6.31,6.31,0,0,BLANK CHECKS,USD,2022
NOW,280.64,20.05,7.23,4.66,37.05,0.0,0.0,31.03,32.7,31.25,2.65,3.33,-4.36,2,5,SERVICES-PREPACKAGED SOFTWARE,USD,2013
NOX.AX,-0.65,0.51,0.01,43.35,-100.0,-100.0,-100.0,27.44,26.29,18.34,-70.48,-97.03,-83.72,3,4,,AUD,2016
NP3-PREF.ST,1.27,0.12,0.0,-100.0,29.77,34.92,-100.0,31.8,44.35,44.35,5.6,6.45,5.36,0,1,,SEK,2013
NP5.DE,-6.22,-7.76,0.37,4.99,6.22,6.15,5.22,1.82,0.0,0.0,-47.03,-35.26,-32.74,5,9,,EUR,2013
NPAB,86.32,1.33,0.43,-34.04,-100.0,169.5,-198.62,0.79,0.66,1.01,0.63,0.22,0.22,1,1,BLANK CHECKS,USD,2021
NPABU,0.0,0.0,0.0,-100.0,-100.0,169.5,-100.0,0.79,0.66,0.66,0.63,0.22,0.22,1,1,,USD,2021
NPABW,0.71,0.01,0.0,-100.0,-100.0,169.5,-100.0,0.79,0.66,0.66,0.63,0.22,0.22,1,1,BLANK CHECKS,USD,2021
NPACY,6.8,0.44,0.05,0.79,-0.48,-8.44,-7.95,2.28,6.81,6.75,4.93,4.5,6.97,2,2,,EUR,2013
NPAPER.ST,3.61,1.72,0.01,0.0,9.84,9.09,12.43,13.21,12.52,12.52,21.51,16.32,16.87,1,1,,SEK,2017
NPCE,-1.94,3.85,-0.08,30.36,7.18,22.8,-13.99,75.54,0.0,0.0,-46.77,-81.56,-81.56,3,3,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2019
NPFC,-71.93,-59.73,0.05,103.99,-100.0,41.84,-20.18,122.65,47.12,23.1,-139.18,-5870.53,-7062.75,2,3,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,USD,2013
NPFD,-5.0,0.74,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-9.32,-9.32,-9.32,1,1,,USD,2022
NPH.JO,4.69,1.55,-187.56,-1.21,-100.0,-100.0,0.0,36.75,75.53,76.46,17.17,49.79,49.79,3,3,,ZAR,2018
NPIFF,9.47,1.49,0.04,7.97,13.86,8.92,11.29,10.72,60.42,55.96,6.37,4.52,4.52,0,0,,CAD,2019
NPI.TO,9.48,1.49,0.05,5.65,17.88,21.49,14.93,18.7,19.56,18.52,6.37,4.2,2.75,0,2,,CAD,2013
NPK,20.17,1.63,-1.03,0.28,-2.93,-6.09,-7.64,0.51,0.51,0.51,5.0,8.68,9.78,0,0,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)",USD,2013
NPK.BK,-9.66,0.35,-4.66,0.0,-6.55,0.0,0.0,0.16,6.41,6.41,-3.67,0.8,3.55,2,2,,THB,2013
NPK.JO,-20.8,0.11,19.44,84.59,-0.85,-4.68,0.0,-1.11,-4.52,-2.45,-0.16,-5.62,-0.07,1,3,,ZAR,2013
NPKLY,-23.36,0.13,0.01,-45.88,-0.85,-4.68,0.0,-1.11,-4.4,-8.14,-0.16,-5.62,-0.07,1,3,,ZAR,2013
NPK.TO,8.68,2.54,0.02,3.92,-100.0,21.01,0.0,12.85,4.59,4.42,18.3,3.82,-23.69,2,5,,CAD,2013
NPKYY,14.46,0.85,-0.0,-100.0,2.41,-1.25,-100.0,2.99,4.81,4.81,5.16,4.99,5.49,0,0,,JPY,2014
NPN.JO,3.78,1.88,-241.68,-7.12,1.52,58.25,47.42,20.61,13.15,14.16,21.25,20.76,16.51,1,2,,USD,2014
NPNYY,1.68,0.68,0.01,-0.02,1.75,43.0,46.5,4.46,14.72,14.72,30.06,11.19,5.79,3,7,,JPY,2014
NPO,110.7,1.92,-1.13,-1.35,-0.44,4.56,-19.31,7.4,9.56,9.69,0.4,3.37,6.11,3,8,"GASKETS, PACKG & SEALG DEVICES & RUBBER & PLASTICS HOSE",USD,2013
NPPNY,15.56,1.81,-0.0,-100.0,7.29,15.78,-100.0,8.06,8.62,8.62,11.25,10.09,8.24,0,0,,JPY,2014
NPPXF,0.48,0.07,0.0,-2.65,2.07,4.66,7.47,2.49,0.07,0.07,5.62,5.13,4.68,0,0,,JPY,2014
NPSCY,3.96,0.66,0.0,29.46,4.18,12.82,-12.08,3.4,5.05,3.9,7.44,2.43,2.52,2,2,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",JPY,2014
NPSKY,24.44,0.75,0.02,-0.55,0.82,-7.75,-5.14,2.35,6.17,6.2,1.47,2.71,3.59,1,4,UNKNOWN SIC ,JPY,2014
NPSNY,0.0,0.0,0.0,-100.0,1.52,58.25,-100.0,20.61,13.15,13.15,21.25,20.76,16.51,1,2,,USD,2014
NPT.CN,0.0,0.0,0.0,0.0,1.8,-12.56,0.0,3.64,-0.24,-0.24,-1.27,0.63,-6.59,3,4,,CAD,2013
NPV,-6.53,0.81,0.03,14.69,-100.0,-100.0,-100.0,0.55,-1.68,-1.47,-7.09,1.28,1.28,1,1,,USD,2010
NQP,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-2.37,-2.5,-2.5,-3.35,1.15,1.15,2,2,,USD,2011
NR,-26.42,1.12,-1.23,-1.11,-2.69,-12.54,0.0,-3.32,-3.47,-3.5,-3.22,-3.46,-1.55,3,6,OIL & GAS FIELD MACHINERY & EQUIPMENT,USD,2013
NR21.PA,0.0,0.0,0.0,-100.0,-100.0,-32.24,-100.0,-14.04,-1.05,-1.05,-1.39,-76.05,-43.47,2,2,,EUR,2012
NRAC,16.19,12.19,12.14,-55.28,-100.0,602.83,0.0,2288.11,0.0,0.0,7.45,2.99,2.99,1,1,BLANK CHECKS,USD,2020
NRACU,-10323.89,7.26,0.0,-50.0,-100.0,602.83,0.0,2288.11,0.0,0.0,7.45,2.99,2.99,1,1,BLANK CHECKS,USD,2020
NRACW,0.05,0.03,0.0,-100.0,-100.0,14.14,-100.0,2288.11,0.0,0.0,7.45,8.04,8.04,0,0,BLANK CHECKS,USD,2021
NRA.DE,-4.8,2.88,0.1,-3.43,12.09,8.99,0.0,-1.67,-9.97,-10.32,4.81,12.54,2.72,3,5,,USD,2013
NRAIL.NS,4.98,0.78,0.08,-0.0,14.06,35.53,81.72,7.14,21.45,21.45,7.9,10.02,6.82,0,3,,INR,2014
NRBBEARING.NS,22.48,3.12,-0.22,-100.0,6.35,9.38,-100.0,6.68,13.19,13.19,7.26,7.69,7.12,1,1,,INR,2014
NRBO,-0.05,0.02,-0.0,109.0,-100.0,71.2,-30.8,77.01,0.0,0.0,-18.24,-132.29,-132.07,4,7,PHARMACEUTICAL PREPARATIONS,USD,2014
NRC,34.07,13.79,-2.64,0.2,5.63,7.24,14.79,1.81,0.04,0.04,46.19,51.61,41.26,0,0,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,USD,2013
NRCA.JK,13.63,0.66,0.29,11.68,-2.19,-7.22,-19.15,4.69,4.86,4.35,3.04,3.27,6.42,1,3,,IDR,2013
NRC.OL,-2.23,0.34,0.0,55.51,43.97,13.07,-21.35,43.97,51.1,32.86,-13.02,-4.33,-2.48,2,4,,NOK,2013
NRDBY,7.96,1.26,0.0,-0.68,-0.05,7.55,2.36,-0.64,0.81,0.81,0.61,0.51,0.52,0,0,,EUR,2013
NRDF.CO,9.74,0.68,-0.14,0.04,2.95,-100.0,-0.24,8.5,10.02,10.02,0.5,0.94,1.08,0,1,,DKK,2013
NRDS,328.97,1.82,4.35,-2.95,33.15,0.0,0.0,43.32,249.56,257.14,-4.07,0.3,0.3,2,2,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,USD,2019
NRDY,-5.35,10.73,0.06,0.59,22.58,37.31,25.32,31.17,0.0,0.0,-51.79,-19.79,-19.79,4,4,SERVICES-EDUCATIONAL SERVICES,USD,2018
NRDY-WT,-0.72,1.45,0.0,-100.0,-100.0,-100.0,-100.0,-41.31,4.03,4.03,-49.03,-49.03,-49.03,1,1,SERVICES-EDUCATIONAL SERVICES,USD,2022
NREF,12.32,0.71,-0.36,19.67,-100.0,-100.0,-100.0,188.13,175.53,146.68,0.71,0.36,12.77,1,6,REAL ESTATE INVESTMENT TRUSTS,USD,2014
NREF-PA,16.97,0.94,0.0,-100.0,-100.0,-100.0,-100.0,188.13,175.53,175.53,0.71,0.36,12.77,1,6,REAL ESTATE INVESTMENT TRUSTS,USD,2014
NREN.SW,10.53,0.68,-0.84,0.05,-100.0,-100.0,0.0,58.71,52.91,52.88,2.72,2.82,2.1,0,2,,CHF,2013
NRF.BK,25.38,2.4,1.02,0.14,19.53,2.89,26.58,24.8,31.28,31.24,7.35,8.48,8.48,0,0,,THB,2018
NRG,-4.74,2.85,0.11,-3.02,12.09,21.76,0.0,-1.67,-9.97,-10.28,4.81,12.54,2.72,3,5,ELECTRIC SERVICES,USD,2013
NRG.PA,15.62,0.8,0.62,-0.31,-0.44,-1.81,6.75,2.56,3.15,3.16,5.55,4.97,4.58,0,1,,EUR,2013
NRGV,-4.26,1.41,0.02,-2.66,-100.0,0.0,103.54,120.84,0.0,0.0,-18.79,-37.39,-37.39,4,4,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",USD,2019
NRGX,9.02,1.04,-0.12,0.11,51.99,46.12,51.83,-10.39,-8.58,-8.57,8.23,-9.45,-9.45,1,1,,USD,2019
NRILY,29.63,5.67,-0.0,-100.0,6.71,9.4,-100.0,6.66,2.09,2.09,12.52,11.63,10.06,0,0,,JPY,2014
NRIM,8.1,1.02,-0.44,-1.39,9.97,-100.0,11.32,9.15,4.74,4.8,1.17,1.35,1.21,0,0,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",USD,2013
NRIS,-12.43,-1.8,-0.12,-100.0,-100.0,23.07,-100.0,-100.0,96.11,96.11,-156.33,-206.7,-138.0,4,6,CRUDE PETROLEUM & NATURAL GAS,USD,2014
NRIX,-3.22,1.96,0.13,31.8,0.78,108.45,55.16,74.07,0.0,0.0,-39.84,-29.07,-29.07,4,4,PHARMACEUTICAL PREPARATIONS,USD,2018
NRK,0.0,0.0,0.0,-100.0,5.22,4.28,-100.0,-1.12,-1.62,-1.62,-4.93,0.36,1.39,3,4,,USD,2014
NRM.V,-13.75,4.33,-0.4,57.53,-100.0,35.08,-14.28,27.09,27.01,17.14,-59.43,-136.99,-106.86,3,5,,CAD,2014
NRO,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,-6.67,-6.81,-6.81,-31.67,-4.68,0.54,3,4,,USD,2013
NROM,-10.35,1.62,0.03,0.91,7.52,-19.0,0.0,1.27,-18.45,-18.28,-5.85,-10.95,-6.32,3,5,RETAIL-EATING  PLACES,USD,2013
NRO.PA,21.33,2.85,0.57,0.12,7.63,9.24,11.87,9.24,8.28,8.27,7.75,6.8,7.09,0,0,,EUR,2013
NRP,3.41,1.63,0.02,6.71,0.14,2.89,2.19,-21.13,-4.4,-4.12,121.83,20.31,9.36,2,4,BITUMINOUS COAL & LIGNITE SURFACE MINING,USD,2013
NRP.AS,7.47,0.83,0.09,14.24,30.84,33.56,9.34,23.87,20.77,18.18,6.15,3.32,3.46,1,2,,EUR,2013
NRP.JO,7.37,0.82,181.56,14.77,30.84,26.47,8.83,23.87,20.77,18.1,6.15,3.32,3.46,1,2,,EUR,2013
NRR.L,0.0,0.0,0.0,-100.0,16.55,17.19,-100.0,8.26,5.21,5.21,-1.8,-4.02,-0.08,4,5,,GBP,2014
NRSN,-1.25,5.55,0.0,916.8,-100.0,122.22,106.6,100.61,82.92,8.16,-145.23,-156.21,-156.21,3,3,PHARMACEUTICAL PREPARATIONS,USD,2019
NRST.MI,0.0,0.0,0.0,-100.0,16.45,4.87,-100.0,8.11,8.52,8.52,9.7,-9.41,2.54,2,4,,EUR,2013
NRT,4.55,231.98,0.01,0.0,-6.29,-3.45,-3.06,4.62,17.63,17.63,238.22,364.96,402.84,0,0,OIL ROYALTY TRADERS,USD,2013
NRUC,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2557.45,553.48,286.92,4,8,MISCELLANEOUS BUSINESS CREDIT INSTITUTION,USD,2013
NRXP,-0.97,-108.92,-0.02,90.6,-100.0,-100.0,-100.0,-17.98,-36.09,-18.93,-136.49,-424.37,-353.64,2,2,PHARMACEUTICAL PREPARATIONS,USD,2017
NRXPW,-0.53,-58.78,0.0,186.97,-100.0,296.32,0.0,-6.98,14.01,4.88,-136.49,-530.48,-530.48,1,1,PHARMACEUTICAL PREPARATIONS,USD,2019
NS,6.06,2.04,0.04,3.95,-7.71,0.0,0.0,-0.13,-100.0,-96.2,5.91,0.63,1.57,2,3,PIPE LINES (NO NATURAL GAS),USD,2013
NS8U.SI,5.33,0.5,-0.02,0.0,-0.3,1.05,-1.75,-4.73,-9.4,-9.4,3.46,0.0,-0.53,1,2,,HKD,2013
NSA,17.58,1.93,-1.34,18.37,44.45,43.02,0.0,36.53,-100.0,-84.48,3.05,2.45,1.82,0,1,REAL ESTATE INVESTMENT TRUSTS,USD,2012
NSANY,10.53,0.46,-0.0,-100.0,2.37,0.0,-100.0,1.21,8.11,8.11,1.3,-1.0,-1.0,2,2,,JPY,2020
NSA-PA,11.48,1.26,0.0,-1.11,44.45,43.02,0.0,36.53,45.85,46.36,3.05,2.45,1.82,0,1,REAL ESTATE INVESTMENT TRUSTS,USD,2012
NSARO,58.01,5.55,0.0,0.05,4.11,2.82,-100.0,9.07,9.9,9.89,-0.01,3.88,4.17,1,1,ELECTRIC SERVICES,USD,2013
NSARP,40.56,5.13,0.0,-100.0,4.11,2.82,-100.0,9.07,9.9,9.9,-0.01,3.88,4.17,1,1,ELECTRIC SERVICES,USD,2013
NSB.AX,-1.43,2.73,0.01,26.11,-100.0,80.77,50.44,14.73,2.93,2.33,-141.66,-70.84,-70.84,2,2,,AUD,2019
NSC,17.02,4.06,1.18,-3.19,1.4,4.42,9.6,2.02,1.35,1.39,8.41,7.17,7.18,0,0,"RAILROADS, LINE-HAUL OPERATING",USD,2013
NSC.AX,-5.18,0.85,0.04,-0.07,16.35,-100.0,10.48,-0.19,-2.66,-2.66,-12.86,0.99,1.49,2,5,,AUD,2013
NSCIF,-3.97,1.61,0.02,18.46,43.7,0.0,54.55,56.3,32.45,27.39,-32.84,-23.01,-23.01,4,4,,CAD,2019
NSCI.L,-3.45,0.49,55.27,31.01,-100.0,-1.57,-24.8,0.93,0.12,0.09,-14.36,-37.32,-44.15,3,7,,GBP,2013
NSE.V,6.19,0.96,0.01,44.95,-100.0,0.0,0.0,57.11,0.0,0.0,14.24,-135.72,-116.52,3,4,,CAD,2013
NSFDF,-3.27,1.75,0.02,5.17,-100.0,7.02,-2.87,9.57,23.44,22.29,-281.18,-97.98,-102.86,3,6,OIL & GAS FIELD EXPLORATION SERVICES,CAD,2013
NSF.L,0.0,0.0,0.0,-100.0,179.6,63.97,-100.0,11.89,0.0,0.0,-38.63,-21.03,-14.31,3,4,,GBP,2015
NSG.CN,-4.69,0.62,-0.1,15.0,-100.0,46.18,13.46,5.25,3.62,3.15,-36.4,-34.01,-34.01,4,4,,CAD,2019
NSHS.CN,0.0,0.0,0.0,72.95,-100.0,-13.81,-59.26,-5.07,14.88,8.6,-462.13,-663.77,-1066.72,4,3,,USD,2013
NSI.AS,-12.86,0.45,0.1,8.25,-9.0,0.0,-21.39,-4.0,1.14,1.05,-2.45,5.5,2.38,2,5,,EUR,2013
NSI.BK,70.89,2.29,-1.04,-0.0,5.94,-100.0,-15.32,5.55,0.84,0.84,0.85,2.52,3.45,1,1,,THB,2013
NSI.L,-6.48,0.69,4.24,0.0,0.0,0.0,0.0,6.0,6.01,6.01,-10.59,3.5,5.89,2,3,,GBP,2013
NSIL.NS,12.51,0.14,-0.13,-100.0,15.2,14.82,-100.0,42.7,43.37,43.37,0.83,3.64,4.11,4,4,,INR,2014
NSIT,17.63,3.07,0.62,-1.84,8.17,14.61,19.24,11.84,9.62,9.8,6.36,5.53,4.72,0,0,RETAIL-CATALOG & MAIL-ORDER HOUSES,USD,2013
NSJ.CN,0.0,0.0,0.0,0.0,-100.0,-59.48,-59.78,23.34,21.56,21.56,-33.27,-48.4,-48.4,2,2,,CAD,2021
NSKOG.OL,2.3,0.69,0.0,-7.48,0.96,0.0,0.0,-0.79,11.75,12.69,18.92,5.69,-4.8,2,6,,NOK,2013
NSL,-16.62,0.82,0.13,4.18,-100.0,-100.0,-100.0,-3.77,-4.58,-4.4,-2.89,2.6,3.15,3,3,,USD,2010
NSL.BK,23.31,4.82,0.42,-3.13,5.89,19.15,27.98,11.86,43.75,45.16,13.03,10.34,10.34,0,0,,THB,2019
NSP,21.27,32.53,0.46,-2.92,11.35,18.05,25.13,11.48,-11.86,-12.22,8.85,9.44,7.56,0,1,SERVICES-HELP SUPPLY SERVICES,USD,2013
NS-PA,8.95,3.01,0.0,-1.39,-7.71,0.0,0.0,-0.13,-100.0,-101.41,5.91,0.63,1.57,2,3,PIPE LINES (NO NATURAL GAS),USD,2013
NS-PB,8.59,2.89,0.0,3.95,-7.71,0.0,0.0,-0.13,-100.0,-96.2,5.91,2.28,2.4,2,3,PIPE LINES (NO NATURAL GAS),USD,2013
NS-PC,8.97,3.02,0.0,1.91,-7.71,0.0,0.0,-0.13,-100.0,-98.12,5.91,0.63,1.57,2,3,PIPE LINES (NO NATURAL GAS),USD,2013
NSP.MI,55.73,1.33,1.72,18.26,31.09,36.84,27.34,34.95,42.9,36.28,2.94,3.47,4.73,0,3,,EUR,2016
NSPR,-1.06,1.42,0.07,388.17,0.66,2.43,-80.53,1.94,0.86,0.18,-75.01,-65.88,-118.73,5,7,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2013
NSR.AX,4.35,13.05,0.06,18.79,-100.0,-100.0,-100.0,30.41,-1.62,-1.36,15.49,7.23,3.22,1,6,,AUD,2013
NSRCF,17.48,6.67,0.21,57.7,-100.0,-13.89,-28.61,42.35,0.0,0.0,-73.25,-385.74,-396.5,4,7,GOLD AND SILVER ORES,USD,2013
NSS,26.71,3.05,0.09,19.03,6.59,44.23,0.0,-97.08,-97.29,-81.74,5975.56,1990.68,1990.68,2,2,PIPE LINES (NO NATURAL GAS),USD,2020
NSSC,37.19,8.78,1.27,-0.54,8.07,19.04,23.38,9.83,12.21,12.28,13.58,12.36,10.16,0,0,"COMMUNICATIONS EQUIPMENT, NEC",USD,2013
NST.AX,33.07,1.73,-0.49,11.76,43.56,34.28,20.91,60.52,61.43,54.96,3.89,9.1,12.82,1,2,,AUD,2013
NSTB,11.43,29.56,0.16,-10.64,-100.0,-100.0,-100.0,4672.82,1111.82,1244.26,3.4,1.91,1.91,1,1,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2020
NSTB-UN,11.13,28.79,0.0,-48.03,-100.0,-100.0,-100.0,4672.82,1111.82,2139.5,3.4,1.91,1.91,1,1,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2020
NSTB-WT,0.01,0.05,0.0,3.97,-100.0,-100.0,-100.0,50.93,0.0,0.0,3400.59,1906.71,1906.71,1,1,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2020
NSTC,29.21,17.36,0.0,0.0,-100.0,-100.0,-100.0,0.36,-1409.46,-1409.46,4.16,2.08,2.08,1,1,BLANK CHECKS,USD,2021
NSTC-UN,23.4,13.91,-0.24,-75.0,-100.0,-100.0,-95.86,0.36,-1409.46,-5637.86,4.16,2.08,2.08,1,1,BLANK CHECKS,USD,2021
NSTD,28.65,15.79,0.0,0.0,-100.0,-100.0,-100.0,0.39,3.98,3.98,3.68,1.84,1.84,1,1,BLANK CHECKS,USD,2021
NSTD-UN,23.33,12.86,0.0,-75.0,-100.0,-100.0,-100.0,0.39,3.98,15.91,3.68,1.84,1.84,1,1,BLANK CHECKS,USD,2021
NSTD-WT,0.26,0.07,0.0,0.0,-100.0,-100.0,-100.0,0.39,-47.09,-47.09,3.68,1.84,1.84,1,1,BLANK CHECKS,USD,2021
NSTG,-1.08,12.75,0.03,22.19,16.82,20.46,-1.19,20.83,4.26,3.49,-45.14,-31.51,-36.99,4,9,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",USD,2013
NSTM,-8.26,6.28,-0.18,4.53,-63.14,-28.71,-32.63,-32.94,-29.04,-27.79,-33.49,-42.53,-42.53,2,2,"RETAIL-RETAIL STORES, NEC",USD,2005
NSTS,96.76,0.56,0.65,0.0,-60.05,-56.17,-59.75,3.9,20.73,20.73,0.01,0.03,0.03,3,3,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",USD,2019
NSX.AX,-1.55,57.9,0.01,10.87,5.7,6.75,8.58,3.05,-13.71,-12.36,-240.18,-108.63,-74.73,3,7,,AUD,2013
NSYS,9.94,0.88,-0.14,0.58,2.12,3.34,11.14,4.68,2.78,2.77,2.91,1.82,0.65,3,6,"ELECTRONIC COMPONENTS, NEC",USD,2013
NTA.DE,12.9,14.18,0.3,-4.96,0.06,2.4,13.55,0.7,-12.33,-12.97,15.48,12.2,9.72,1,2,,USD,2014
NTAP,12.75,14.01,0.32,-4.96,0.06,3.7,13.55,0.7,-12.33,-12.97,15.48,12.2,9.72,1,2,COMPUTER STORAGE DEVICES,USD,2014
NTAR.CN,-2.31,5.41,-0.07,31.14,17.22,73.32,33.21,36.25,24.27,18.51,-367.99,-191.48,-191.48,2,2,,CAD,2019
NTB,5.97,1.48,0.19,0.64,4.45,-100.0,10.35,4.76,0.23,0.23,1.5,1.34,1.22,0,0,"COMMERCIAL BANKS, NEC",USD,2014
NTBR.L,-6.75,0.43,-25.95,0.41,6.34,9.13,0.0,2.06,1.51,1.5,-5.62,4.21,4.26,2,3,,GBP,2013
NTC.JO,14.93,1.71,45.62,0.05,-2.58,-2.09,-16.77,1.05,3.77,3.77,4.15,5.54,9.55,1,3,,ZAR,2013
NTCO,-9.44,1.03,0.01,9.7,29.83,0.0,0.0,37.32,71.62,65.29,-7.89,-0.01,16.65,2,5,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",BRL,2017
NTCO3.SA,-9.54,1.04,0.03,10.04,29.83,0.0,0.0,37.32,71.62,65.09,-7.89,-0.01,16.65,2,5,,BRL,2017
NTCT,36.2,1.06,0.5,6.35,9.73,-0.05,-3.92,18.6,19.48,18.31,5.87,2.51,4.39,2,3,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,USD,2014
NTD.AX,7.64,0.66,-0.13,4.64,-100.0,-100.0,13.8,31.68,15.13,14.46,2.67,5.18,5.15,0,0,,AUD,2017
NTDTY,17.81,1.84,0.03,-0.0,11.19,17.1,22.99,15.45,8.85,8.85,5.15,4.62,4.16,0,1,,JPY,2014
NTEK-B.ST,24.37,2.86,-1.13,0.0,9.23,14.14,13.47,13.27,11.53,11.53,11.7,14.61,13.5,0,0,,SEK,2013
NTEL.OL,-7.74,10.51,0.15,0.0,616.53,82.44,85.3,144.19,91.72,91.72,-71.6,-57.35,-57.35,4,4,,NOK,2019
NTES,19.77,4.13,0.13,0.37,29.85,18.22,18.08,24.21,20.03,19.96,12.06,10.42,13.82,0,0,SERVICES-PREPACKAGED SOFTWARE,CNY,2013
NTG,3.31,0.92,-0.31,-20.01,56.47,0.0,8.18,-18.13,-17.34,-21.68,20.34,-36.14,-18.97,1,3,,USD,2013
NTG.CO,19.82,10.09,0.51,38.14,92.06,0.0,9.03,52.46,30.52,22.1,17.77,7.17,5.11,2,5,,DKK,2013
NTG.DE,6.73,1.23,0.11,1.14,5.69,12.23,27.7,5.32,11.25,11.12,9.4,3.18,3.16,1,2,,EUR,2013
NTGR,-19.57,0.68,0.08,-3.22,-4.18,-26.31,0.0,-0.78,-2.42,-2.5,-7.02,1.13,2.73,2,3,TELEPHONE & TELEGRAPH APPARATUS,USD,2013
NTGR.TA,-73.89,1.45,75.43,10.45,2.34,-10.96,-37.03,15.62,11.65,10.55,0.14,2.1,11.84,2,9,,ILS,2013
NTGY.MC,15.15,3.3,0.42,-0.45,3.48,5.74,1.99,-1.18,-6.18,-6.2,4.79,0.79,2.32,2,2,,EUR,2013
NTH.DE,14.46,4.57,-0.48,-4.43,4.49,8.19,15.71,5.78,4.15,4.34,18.94,17.72,15.95,0,0,,USD,2013
NTH.MC,0.0,0.0,0.0,-100.0,-1.47,0.01,-100.0,-0.72,10.07,10.07,22.81,31.32,39.89,0,1,,EUR,2013
NTI.AX,-9.54,22.43,-0.14,47.67,-100.0,-100.0,-100.0,-28.68,-24.19,-16.38,-166.27,-826.86,-607.01,2,2,,AUD,2016
NTIC,29.93,1.53,0.0,0.82,14.17,-3.42,6.85,6.46,5.07,5.03,8.46,6.83,5.69,1,2,"COATING, ENGRAVING & ALLIED SERVICES",USD,2013
NTIOF,10.09,1.47,0.88,0.32,9.63,5.44,15.01,12.78,13.74,13.7,0.84,0.79,0.79,0,0,,CAD,2019
NTIP,-1363.82,1.08,13.0,-1.76,-100.0,0.0,0.0,6.99,6.68,6.8,-1.22,6.09,10.43,3,4,PATENT OWNERS & LESSORS,USD,2013
NTLA,-8.22,2.9,0.11,23.4,36.04,65.61,37.09,85.82,89.07,72.18,-32.25,-24.66,-20.86,5,8,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,USD,2015
NTL.AX,0.0,0.0,0.0,-100.0,-100.0,-3.77,-100.0,2.13,1.82,1.82,-10.62,-10.77,-12.94,5,7,,AUD,2014
NTM.AX,-3.61,0.39,-0.06,34.28,-100.0,-5.47,-30.21,4.52,4.81,3.58,-9.76,-340.63,-251.89,1,3,,AUD,2013
NTN.L,0.0,0.0,0.0,-100.0,0.0,-100.0,-100.0,5.1,5.25,5.25,-0.92,2.98,5.24,4,4,,GBP,2014
