GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
PVCTW,0.0,0.0,,0.0,-100.0,-5.01,-24.32,-16.34,,,,-651.51,-444.76,2.0,4.0,,USD,2007
PVEG,-0.17,-0.01,,0.0,-100.0,0.73,1.22,-2.45,9.99,9.99,,-572.14,-491.53,4.0,9.0,BLANK CHECKS,USD,2012
PVG,-72.99,3.02,0.37,9.01,-100.0,,0.78,12.21,7.13,6.54,,0.73,-0.85,1.0,5.0,METAL MINING,USD,2011
PVG.L,0.0,0.0,,25.17,19.85,-19.02,-33.64,-25.35,,,,-261.39,-113.55,2.0,5.0,,GBP,2010
PVG.TO,-69.98,2.89,0.48,9.01,-100.0,,0.78,12.21,7.13,6.54,,0.73,-0.85,1.0,5.0,,USD,2011
PVR.L,12.65,0.58,8.89,38.76,-100.0,,,-6.89,-1.08,-0.78,,-15.05,-16.54,2.0,7.0,,EUR,2012
PVTB,0.0,0.0,0.0,15.58,48.9,,19.28,72.97,16.1,13.93,,,1.0,,0.0,,USD,2007
PVTBP,0.0,0.0,0.0,15.58,48.9,,19.28,72.97,16.1,13.93,,,1.0,,0.0,,USD,2007
PVTD,0.0,0.0,0.0,15.58,48.9,,19.28,72.97,16.1,13.93,,,1.0,,0.0,,USD,2007
PVTL,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-12.5,-12.5,1.0,1.0,,USD,2019
PV-UN,12.29,-16.64,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,10.9,10.9,0.0,0.0,BLANK CHECKS,USD,2021
PV-WT,0.34,-0.45,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,10.89,10.89,0.0,0.0,BLANK CHECKS,USD,2021
PWBO,2.26,0.11,-0.11,0.41,274.69,-100.0,,64.84,2.77,2.76,,,,,,,USD,2004
PWCO,-142.66,-33.53,-1.87,31.56,15.34,3.53,-27.65,-4.64,,,,-92.81,-64.23,3.0,4.0,SHORT-TERM BUSINESS CREDIT INSTITUTIONS,USD,2011
PWF-PZ.TO,0.0,0.0,0.0,-100.0,4.41,2.46,-100.0,14.15,5.21,5.21,,0.76,0.84,0.0,0.0,,CAD,2010
PWG.AX,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,6.91,5.92,5.92,,12.58,12.58,0.0,0.0,,AUD,2020
PWL.AX,-52.8,3.05,-0.62,31.0,28.88,-52.8,-84.95,-100.0,-9.74,-7.44,,-0.18,-0.18,1.0,1.0,,AUD,2019
PWM,104.83,49.95,10.13,0.0,8.99,-11.72,10.35,-34.1,-25.66,-25.66,,34.21,34.21,0.0,0.0,FINANCE SERVICES,USD,2020
PWPPW,14389.73,404.04,,-100.0,22.61,,-100.0,32.3,70.28,70.28,,31.81,31.81,2.0,2.0,,USD,2019
PWVI,-126.74,-146.4,34.82,1.73,-16.06,-18.7,-17.97,7.77,5.16,5.07,,-1349.23,-614.27,2.0,4.0,MOTORS & GENERATORS,USD,2011
PWX,0.0,0.0,0.0,0.61,-100.0,,,6.03,2.12,2.11,,,1.91,,0.0,,USD,2010
PXHI,0.0,0.0,0.0,-100.0,9.88,1.49,-100.0,-5.48,-31.72,-31.72,,-69.28,-182.52,1.0,3.0,SERVICES,USD,2009
PXLWD,0.0,0.0,,11.68,-0.12,9.27,,2.36,14.61,13.08,,-15.83,-22.1,2.0,5.0,,USD,2010
PYX,0.0,0.0,,-1.74,-2.72,-7.72,,1.53,-8.03,-8.18,,-0.61,-0.93,1.0,4.0,,USD,2010
PYXSQ,0.0,0.0,,-26.73,-4.19,-16.01,,-1.25,,,,-5.6,-2.67,2.0,4.0,,USD,2012
PZN,3.32,4.04,0.03,2.13,11.26,-3.7,37.17,7.96,12.66,12.39,,24.92,15.01,3.0,5.0,INVESTMENT ADVICE,USD,2012
PZOO,-0.0,-0.0,-0.0,-100.0,-100.0,52.03,-100.0,62.32,155.37,155.37,,,-1345.02,,4.0,"SERVICES-BUSINESS SERVICES, NEC",USD,2011
PZQA.IR,13.97,0.64,0.11,38.76,-100.0,,,-6.89,-1.08,-0.78,,-15.05,-16.54,2.0,7.0,,EUR,2012
QADA,163.18,13.95,0.98,-2.32,2.47,-3.74,-2.32,5.42,8.52,8.72,,0.59,0.49,1.0,3.0,SERVICES,USD,2011
QADB,162.98,13.93,0.96,-2.32,2.47,-3.74,-2.32,5.42,8.52,8.72,,0.59,0.49,1.0,3.0,SERVICES,USD,2011
QBAK,-632.5,0.66,6.29,-0.65,-1.41,-35.11,-48.37,-12.24,-15.23,-15.34,,7.4,-17.1,1.0,4.0,MAGNETIC & OPTICAL RECORDING MEDIA,USD,2010
QBAN,0.0,-0.0,0.0,108.63,-100.0,,,0.65,,,,,-11023693.77,,2.0,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),USD,2007
QCCO,1.73,0.13,0.01,-2.23,0.01,1.49,1.6,-2.56,-4.92,-5.03,,,-1.79,,1.0,,USD,2005
QCP,0.0,0.0,0.0,0.01,-13.37,-13.52,,-8.13,-22.84,-22.84,,,17.29,,4.0,,USD,2013
QDM,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.0,0.0,0.0,0.0,INSURANCE AGENTS BROKERS & SERVICES,USD,2019
QEGY,-74.37,-12.87,-0.87,23.89,-100.0,19.62,0.28,-26.85,-11.47,-9.26,,-833408.05,-370676.87,1.0,2.0,CRUDE PETROLEUM & NATURAL GAS,USD,2010
QELL,-1.52,1.21,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.08,-0.08,1.0,1.0,,USD,2020
QELLU,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.08,-0.08,1.0,1.0,BLANK CHECKS,USD,2020
QELLW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.08,-0.08,1.0,1.0,BLANK CHECKS,USD,2020
QEP,0.0,0.0,,3.43,-15.09,,-42.73,-4.08,-2.33,-2.25,,-6.08,-2.93,1.0,4.0,CRUDE PETROLEUM & NATURAL GAS,USD,2011
QES,0.0,0.0,,0.11,-19.87,295.72,348.0,-25.89,-34.47,-34.43,,-18.56,-18.56,1.0,1.0,,USD,2018
QFY.AX,0.0,0.0,,130.34,41.3,10.35,-53.54,-23.58,-37.95,-16.48,,-316.96,-335.96,3.0,5.0,,AUD,2011
QHC,0.0,0.0,,1.78,-6.25,,,-10.21,,,,-16.7,-13.01,2.0,4.0,,USD,2015
QHYG,-0.03,0.77,-0.0,49.42,-100.0,76.2,18.34,139.5,58.15,38.91,,-92.2,-15.32,2.0,3.0,HAZARDOUS WASTE MANAGEMENT,USD,2007
QIAN,-0.02,-0.01,0.0,33.13,-100.0,-38.36,-53.55,-60.28,-35.62,-26.76,,-1127.35,-1857.71,1.0,6.0,BLANK CHECKS,USD,2003
QKLS,-0.0,-0.0,-0.0,-100.0,-100.0,188.66,-100.0,311.24,105.26,105.26,,,-15.63,,3.0,,USD,2006
QLGC,0.0,0.0,0.0,-6.7,-2.69,-10.9,-2.13,-5.82,-1.73,-1.85,,,5.77,,1.0,,USD,2007
QLIK,0.0,0.0,0.0,12.51,22.02,,,20.79,17.84,15.86,,,-4.38,,3.0,,USD,2010
QNGY,-0.0,0.04,-0.0,0.0,-100.0,2.08,,254.76,-60.42,-60.42,,-126.39,-126.39,2.0,2.0,MOTOR VEHICLE PARTS & ACCESSORIES,USD,2019
QNGY-WT,-0.72,9.28,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,14.51,14.51,0.0,0.0,MOTOR VEHICLE PARTS & ACCESSORIES,USD,2021
QNTA,-0.0,-0.01,-0.0,59.06,-100.0,232.29,109.36,194.6,289.64,182.09,,-689.2,-512.03,3.0,4.0,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,USD,2016
QPR.AX,0.0,0.0,,87.25,-9.06,-14.58,,-3.47,-0.86,-0.46,,0.32,-18.42,1.0,3.0,,AUD,2011
QPWR,0.0,0.0,,55.54,-100.0,87.75,38.26,-72.07,,,,-7645730861.66,-3276745671.6,1.0,1.0,"SPECIALTY CLEANING, POLISHING AND SANITATION PREPARATIONS",USD,2008
QPWRD,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-8375.03,-8375.03,1.0,1.0,,USD,2019
QRMLF,-0.61,-0.58,-0.01,-1.05,-100.0,62.67,70.06,77.74,69.52,70.26,,,-74.27,,2.0,,CAD,2007
QRSM,0.01,0.0,-0.0,0.71,5.88,-19.25,-43.31,9.11,11.19,11.11,,,,,,,USD,2001
QSC.DE,0.0,0.0,,-1.24,-6.17,,14.1,-4.23,-1.53,-1.55,,20.15,3.2,1.0,3.0,,EUR,2010
QSMG,-38.83,-16.59,-0.41,249.94,-100.0,,,-100.0,,,,100.0,-6.54,0.0,2.0,,USD,2014
QS-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-103.11,-103.11,1.0,1.0,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",USD,2020
QTG.AX,-5.09,-0.38,-0.12,35.33,-100.0,-2.25,-46.5,-56.61,,,,-4509.98,-2014.3,2.0,2.0,,AUD,2012
QTM.AX,0.0,0.0,,1.01,3.26,,,3.92,4.04,4.0,,8.65,0.28,0.0,4.0,,AUD,2012
QTMM,0.0,0.0,,21.13,-100.0,6.46,-11.05,11.1,11.33,9.35,,-1033.85,-1004.76,1.0,4.0,METAL MINING,USD,2010
QTNA,0.0,0.0,,11.31,34.75,,,54.13,,,,1.29,-5.97,0.0,2.0,,USD,2014
QTNTW,0.0,0.0,,52.03,16.3,17.17,45.98,14.08,-66.77,-43.92,,-63.26,-58.23,2.0,3.0,,USD,2016
QTRRF,-30.32,1.02,-0.67,4.7,-100.0,-15.22,-27.19,-9.41,-9.24,-8.83,,-4.41,-12.34,3.0,2.0,METAL MINING,USD,2011
QTS,237.21,2.56,-4.82,6.64,17.09,18.46,,25.06,49.38,46.3,,0.44,0.72,1.0,2.0,REAL ESTATE INVESTMENT TRUSTS,USD,2011
QTS-PA,175.56,1.89,-3.57,0.0,17.09,18.46,,25.06,49.38,49.38,,66.72,25.57,2.0,7.0,,USD,2011
QTS-PB,280.51,2.82,-5.71,0.0,17.09,18.46,,25.06,50.56,50.56,,0.44,0.72,1.0,2.0,REAL ESTATE INVESTMENT TRUSTS,USD,2011
QTT,-0.08,-0.04,-0.0,-100.0,137.07,155.72,-100.0,133.62,192.34,192.34,,-67.95,-54.67,4.0,5.0,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",CNY,2016
QTWW,0.0,0.0,0.0,-0.06,120.11,127.22,128.22,-7.95,-14.58,-14.58,,,-56.43,,2.0,,USD,2004
QTXB,-0.75,-0.05,0.05,5.15,-100.0,-23.69,-11.59,-38.52,24.05,22.88,,-1380.78,-675.26,1.0,3.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2012
QUEST.OL,-0.97,-20.79,0.0,0.0,-27.76,69.83,6.73,-17.44,-64.28,-64.28,,-8.14,-8.14,2.0,2.0,,NOK,2018
QUMU,-1.89,4.89,0.05,3.53,-12.44,-9.09,-14.37,-9.98,-17.42,-16.83,,-37.24,-39.42,4.0,6.0,SERVICES-PREPACKAGED SOFTWARE,USD,2012
QUTR,0.0,0.0,,105.65,-100.0,-100.0,-100.0,-100.0,-100.0,-48.63,,100.0,100.0,0.0,0.0,,USD,2006
QUTRD,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,100.0,100.0,0.0,0.0,,USD,2020
R1B.F,0.0,0.0,0.0,-100.0,46.64,91.5,-100.0,59.78,111.92,111.92,,-17.41,-17.41,3.0,3.0,,EUR,2019
R4E.L,0.0,0.0,,53.22,7.37,,,6.16,,,,0.46,-1.91,1.0,2.0,,GBP,2010
R6C3.DE,9.45,1.13,0.04,2.45,-6.24,-1.44,-5.11,1.29,-1.01,-0.99,,2.35,2.61,1.0,3.0,,USD,2012
R6C.DE,9.76,1.17,0.05,2.83,-6.24,-1.44,-5.48,1.29,-1.01,-0.99,,2.35,2.61,1.0,3.0,,USD,2012
RAACU,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-62.86,-62.86,1.0,1.0,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",USD,2020
RAAS,-2.56,7.68,-0.01,12.4,23.73,27.46,61.13,54.37,9.51,8.46,,-39.68,-39.68,3.0,3.0,SERVICES-PREPACKAGED SOFTWARE,CNY,2018
RACB,22.06,0.29,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.29,-0.29,1.0,1.0,BLANK CHECKS,USD,2021
RADA,-96.58,0.0,-0.32,30.83,20.71,,,27.5,43.88,33.54,,3.69,-5.38,2.0,4.0,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",USD,2012
RADIW,0.0,0.0,,-100.0,12.96,13143.49,-100.0,-59.75,-513.13,-513.13,,-87.06,-87.06,1.0,1.0,"LESSORS OF REAL PROPERTY, NEC",USD,2019
RAFI,8.12,0.85,-0.21,5.67,-100.0,,-11.08,-6.82,1.73,1.64,,,,,,,USD,2001
RAI,0.0,0.0,0.0,19.19,3.69,18.53,-0.47,21.45,5.28,4.43,,,53.66,,0.0,,USD,2007
RAJRAYON.NS,-0.35,-0.02,0.17,5.21,-100.0,,,-13.51,,,,-19.9,-20.87,4.0,7.0,,INR,2012
RAJVIR.NS,-0.06,-0.02,-0.0,3.1,-20.65,,,-6.44,,,,-16.15,-8.28,3.0,6.0,,INR,2011
RAKP.OL,2.78,0.76,0.17,-23.4,-100.0,,35.63,18.11,1.29,1.69,,4.08,1.29,1.0,4.0,,USD,2012
RAM,2.68,2.24,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.92,0.92,0.0,0.0,BLANK CHECKS,USD,2021
RAMMU,6.21,5.24,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.92,0.92,0.0,0.0,BLANK CHECKS,USD,2021
RAMMW,0.03,0.02,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.92,0.92,0.0,0.0,BLANK CHECKS,USD,2021
RAMSARUP.NS,-0.13,-0.0,0.0,0.0,-100.0,-28.86,-19.89,-6.28,64.15,64.15,,-51.86,-28.78,2.0,4.0,,INR,2012
RAP.SW,0.0,0.0,,8.12,12.86,21.04,-27.76,23.67,30.18,27.91,,7.83,14.13,1.0,2.0,,AUD,2014
RARX,0.0,0.0,,25.31,-15.25,56.29,21.83,30.85,30.77,24.55,,-32.93,-39.24,2.0,4.0,,USD,2016
RATE,-66.36,3.29,0.37,-2.24,0.47,,23.29,-0.96,-2.65,-2.71,,,-4.14,,3.0,,USD,2011
RAT.L,0.0,1.73,0.0,3.01,11.13,-100.0,-100.0,12.45,11.74,11.4,100.0,,,,,,GBP,2013
RAV.L,-136.61,8.28,1.02,-1.59,4.35,5.63,,1.87,-6.57,-6.67,,-2.26,-2.44,2.0,3.0,,GBP,2011
RAVN,110.73,6.31,-2.36,-0.09,-1.0,-13.91,-10.31,5.84,6.98,6.99,,13.02,11.57,0.0,1.0,UNSUPPORTED PLASTICS FILM & SHEET,USD,2011
RAVN.ME,-7.02,0.42,6.14,-1.59,4.35,5.63,,1.87,-6.57,-6.67,,-2.26,-2.44,2.0,3.0,,GBP,2011
RAX,0.0,0.0,0.0,3.24,20.84,25.78,23.12,16.86,20.03,19.4,,,6.62,,0.0,,USD,2008
RBAC,5.97,-16.68,0.01,0.0,-100.0,386.27,-2021.93,-0.2,-10.56,-10.56,,1.65,1.65,1.0,1.0,BLANK CHECKS,USD,2020
RBAC-UN,5.97,-16.66,0.03,0.0,-100.0,386.27,-450.0,-0.2,-10.56,-10.56,,1.65,1.65,1.0,1.0,BLANK CHECKS,USD,2020
RBAC-WT,0.0,-0.0,0.0,0.0,-100.0,386.27,-450.0,-0.2,-1655.67,-1655.67,,1.65,1.65,1.0,1.0,BLANK CHECKS,USD,2020
RBCM.ME,2.03,-0.08,-0.02,1.21,2.92,26.08,-4.43,3.53,12.41,12.26,,-10.43,-64.16,1.0,4.0,,RUB,2011
RB.L,0.0,0.0,,-0.42,4.42,2.67,-3.91,9.24,5.33,5.35,,-4.55,33.96,1.0,2.0,,GBP,2011
RBNC,17.4,1.7,0.42,26.0,43.28,-100.0,18.55,42.54,37.88,30.06,,0.93,0.82,0.0,0.0,STATE COMMERCIAL BANKS,USD,2013
RBPAA,0.0,0.0,0.0,8.81,-100.0,-14.54,27.05,-4.65,-10.93,-10.04,,,0.91,,1.0,,USD,2007
RBS,0.0,0.0,,1.35,-10.3,-100.0,,-7.47,-5.88,-5.8,,0.4,-1.66,0.0,2.0,,GBP,2010
RBS.SW,15.5,0.73,0.02,1.02,-5.51,-100.0,,-5.59,-5.28,-5.23,,0.29,-0.07,1.0,5.0,,GBP,2012
RBW.WA,10.52,4.6,0.08,0.02,8.63,15.78,21.91,20.53,13.1,13.09,,0.45,7.34,1.0,3.0,,PLN,2012
RBZ,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-46.04,-46.04,1.0,1.0,,USD,2018
RBZHF,-0.0,-0.0,0.0,-5.22,-16.91,-11.45,,4.6,-48.39,-51.06,,-46.32,30.3,1.0,1.0,RETAIL,USD,2016
RCAR,-0.0,-0.0,-0.0,3.68,-100.0,41.1,29.82,14.66,10.34,9.98,,-63.38,-170.95,2.0,6.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2012
RCBC,19.47,2.18,-0.19,-100.0,7.69,,-100.0,6.6,14.01,14.01,,,,,,,USD,2001
RCCC,0.0,0.0,0.0,0.71,58.31,-47.93,-46.44,-18.47,7.81,7.75,,-48.17,-116.29,3.0,4.0,"SERVICES-RACING, INCLUDING TRACK OPERATION",USD,2014
RCHG,0.0,-24.79,0.0,0.0,-100.0,-100.0,-100.0,-0.38,-107.92,-107.92,,-0.05,-0.05,1.0,1.0,BLANK CHECKS,USD,2020
RCHGU,0.0,1.05,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.0,0.0,0.0,0.0,BLANK CHECKS,USD,2021
RCHGW,0.0,0.0,0.0,-100.0,-100.0,347.61,-100.0,-0.38,-4.94,-4.94,,9.65,9.65,1.0,1.0,BLANK CHECKS,USD,2020
RCMN.DE,9.01,1.43,-0.33,0.22,-6.59,20.69,,-1.36,4.04,4.03,,6.59,3.72,0.0,3.0,,USD,2012
RCOR,-4.42,1.31,0.01,-39.98,-100.0,16452.36,27248.07,80.25,54.16,90.23,,-5743.86,-5743.86,1.0,1.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",USD,2019
RCOR-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-17.59,-17.59,1.0,1.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",USD,2021
RCP,0.0,0.0,,46.08,-100.0,-100.0,-100.0,-100.0,-100.0,-68.46,,1.14,17.84,1.0,5.0,REAL ESTATE INVESTMENT TRUSTS,USD,2013
RCP.AX,0.0,0.0,,23.16,-100.0,-18.16,-33.5,5.55,60.07,48.78,,-418.83,-276.78,1.0,3.0,,AUD,2012
RCRTD,0.0,0.0,,65.28,-100.0,,19.42,139.06,65.11,39.4,,-823.54,-8609.78,2.0,2.0,,USD,2011
RDBX,-0.2,-0.14,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-196.45,-196.45,1.0,1.0,,USD,2021
RDBXW,-18.27,-12.94,,-100.0,-35.75,,-100.0,-22.97,,,,-22.33,-22.33,2.0,2.0,,USD,2018
RDC.AX,0.0,0.0,,0.0,8.43,93.2,,5.24,-35.26,-35.26,,1.71,1.71,1.0,1.0,,AUD,2019
RDEN,0.0,0.0,0.0,0.4,-1.69,,,-1.7,-17.07,-17.0,,,-17.08,,3.0,,USD,2007
RDF.AX,0.0,0.0,,2.53,-3.64,,,-3.34,-5.44,-5.31,,-8.21,-9.82,3.0,5.0,,AUD,2011
RDGC,0.0,0.0,,-15.29,14.73,88.61,,41.8,55.94,66.04,,-52.11,-78821.41,2.0,3.0,,USD,2010
RDH.AX,0.0,0.0,,1.45,14.88,-11.45,-28.69,14.43,-2.65,-2.62,,-6.68,1.27,1.0,3.0,,AUD,2012
RDI.L,0.0,0.0,,18.67,,,,-0.15,8.06,6.79,,-3.07,2.05,2.0,3.0,,GBP,2011
RDL.L,0.0,0.0,,0.0,-100.0,-100.0,-100.0,-31.91,-32.15,-32.15,,-17.12,-6.49,2.0,2.0,,USD,2015
RDL.TO,-2.69,1.69,0.41,6.85,-9.72,,-14.28,-3.82,0.06,0.05,,-15.08,-10.61,3.0,7.0,,USD,2012
RDMR,0.0,0.0,,45.13,-100.0,15.47,-20.43,-100.0,,,,-346.22,-214.39,4.0,5.0,SERVICES-COMPUTER PROGRAMMING SERVICES,USD,2015
RDRB.ME,9.89,0.92,1.24,5.77,9.59,9.9,,7.39,9.05,8.56,,0.91,0.79,0.0,1.0,,RUB,2011
RDS-A,9.64,1.16,0.05,2.45,-6.24,-1.44,-5.13,1.29,-1.01,-0.99,,2.35,2.61,1.0,3.0,CRUDE PETROLEUM & NATURAL GAS,USD,2012
RDSA.AS,9.7,1.13,0.05,2.45,-6.24,-1.44,-5.11,1.29,-1.01,-0.99,,2.35,2.61,1.0,3.0,,USD,2012
RDSA.L,950.48,114.03,3.84,2.83,-6.24,-1.44,-5.48,1.29,-1.01,-0.99,,2.35,2.61,1.0,3.0,,USD,2012
RDSA.SW,0.0,0.0,,2.92,-10.09,,,1.05,-0.97,-0.94,,1.43,2.3,1.0,2.0,,USD,2011
RDS-B,10.23,1.2,0.05,2.83,-6.24,-1.44,-5.48,1.29,-1.01,-0.99,,2.44,2.65,1.0,3.0,CRUDE PETROLEUM & NATURAL GAS,USD,2012
RDSMY,28.34,2.27,0.13,0.31,0.09,13.3,11.18,3.29,5.26,5.24,,7.48,6.66,0.0,3.0,,EUR,2012
RDUS,-11.79,-1.75,-0.32,19.21,-100.0,-2.37,-15.54,24.48,2.58,2.16,,-62.31,-101.49,4.0,7.0,PHARMACEUTICAL PREPARATIONS,USD,2012
RDVTV,0.0,0.0,,0.0,85.78,49.67,61.27,22.71,16.0,16.0,,-51.71,-51.71,2.0,2.0,,USD,2018
RE1.AX,0.0,0.0,,73.37,-100.0,-32.51,-61.97,3.02,-40.24,-23.21,,-104.22,304.49,3.0,7.0,,AUD,2011
REAC,-0.0,-0.0,-0.0,-100.0,-100.0,,-100.0,-42.15,29.13,29.13,,-1640564.9,-1284784.82,1.0,2.0,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),USD,2010
REBL,-0.14,-0.38,-0.01,51.85,-100.0,190.75,-100.0,50.31,,,,-3207.56,-882.32,1.0,2.0,SERVICES,USD,2011
REC.BR,17.05,2.34,0.02,3.41,-2.69,-0.22,7.76,4.65,4.57,4.42,,2.96,1.18,1.0,3.0,,EUR,2012
RECN,0.0,0.0,,-3.99,2.86,-3.71,5.64,1.55,-2.25,-2.34,,10.72,10.29,0.0,0.0,,USD,2011
REC.OL,0.0,0.0,,10.97,-25.78,,,-28.92,-60.93,-54.9,,-71.37,-30.95,2.0,4.0,,USD,2010
RECO.V,-7.55,2.3,0.0,59.84,-100.0,,1.18,87.39,86.1,53.86,,-86.52,-73.25,2.0,6.0,,CAD,2012
RECP.TO,32.36,3.09,0.18,2.25,19.99,7.1,30.89,26.76,,,,3.01,10.93,1.0,4.0,,CAD,2014
REDFY,-0.0,0.0,0.0,0.03,-2.18,,,-16.82,-23.3,-23.29,,,-49.69,,2.0,,USD,2006
RED.LS,-0.51,0.04,-0.01,-100.0,-16.85,-10.52,-100.0,-6.85,,,,0.1,-0.24,2.0,4.0,,EUR,2012
REDU,9.07,-3.12,-0.01,0.36,-100.0,-13.9,,-46.69,,,,27.04,25.87,3.0,6.0,SERVICES,CNY,2014
REE.MC,27.69,2.17,2.89,-0.04,1.19,1.67,3.71,4.74,6.93,6.93,,5.68,5.93,0.0,0.0,,EUR,2012
REF.AX,0.0,0.0,,0.06,-100.0,-7.83,3.46,-55.98,,,,-294.98,-122.4,1.0,2.0,,AUD,2012
REGI,13.61,1.68,0.3,3.72,13.78,34.13,21.36,20.0,17.4,16.78,,16.5,9.42,0.0,3.0,INDUSTRIAL ORGANIC CHEMICALS,USD,2012
REINA.AS,-31.21,0.64,0.26,-0.83,,-100.0,,2.93,4.33,4.36,,,,,,,EUR,2014
REIS,0.0,0.0,0.0,0.35,0.13,,-9.39,0.11,2.06,2.05,,,11.16,,2.0,,USD,2008
REKRP,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-52.47,-52.47,1.0,1.0,,USD,2020
RELV,-16.31,0.65,-0.22,-0.15,-8.6,,,-5.24,-2.49,-2.49,,-8.24,-3.25,1.0,5.0,PHARMACEUTICAL PREPARATIONS,USD,2010
REMI,-3.98,0.75,0.03,0.0,-24.0,,-6.74,-2.72,8.43,8.43,,4.86,3.82,2.0,4.0,DENTAL EQUIPMENT & SUPPLIES,USD,2011
REN,0.0,0.0,,-27.37,,,9.49,39.08,,,,,-45.36,,2.0,,USD,2009
RENO,-0.0,-0.0,0.0,15.04,-100.0,-100.0,-100.0,178.99,,,,-37.34,-18433.16,3.0,1.0,SERVICES-EDUCATIONAL SERVICES,USD,2013
REO.CN,0.0,0.0,,89.42,-100.0,,,11.58,11.93,6.3,,-0.22,-71.59,1.0,4.0,,CAD,2011
REPHV,0.0,0.0,,30.5,-100.0,,-15.24,40.23,,,,-43.19,-36.42,1.0,4.0,,USD,2014
REPX,4.61,2.01,0.02,46.7,27.4,29.48,,26.74,24.84,16.93,,-4.85,-32.53,3.0,2.0,CRUDE PETROLEUM & NATURAL GAS,USD,2012
RES.AX,0.0,0.0,,11.6,-100.0,-2.78,5.42,4.51,-4.02,-3.6,,-6.18,-3.54,2.0,5.0,,AUD,2011
RES.BR,18.04,2.53,1.28,0.14,4.96,13.68,10.88,6.26,10.37,10.35,,7.84,8.84,0.0,0.0,,EUR,2012
RESI,-5.52,1.71,-0.28,12.39,-100.0,-100.0,-100.0,53.99,19.08,16.98,,-5.48,-3.21,2.0,5.0,,USD,2012
RESN,-7.78,18.35,1.43,32.72,-100.0,37.83,-10.81,24.6,,,,-134.18,-132.38,4.0,8.0,SEMICONDUCTORS & RELATED DEVICES,USD,2013
RES.WA,40.82,1.39,0.54,44.37,53.54,,-35.49,46.08,41.31,28.61,,-0.62,-12.62,2.0,2.0,,EUR,2012
RETC,-0.0,-0.0,-0.0,-100.0,-100.0,-100.0,-100.0,78.44,,,,-3175.19,-1802.11,2.0,3.0,SERVICES-COMPUTER PROGRAMMING SERVICES,USD,2014
REV.AX,0.0,0.0,,30.97,-100.0,-100.0,-100.0,-32.92,,,,-137.29,-83.58,3.0,4.0,,AUD,2015
REVE,11.63,0.29,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,5.53,5.53,0.0,0.0,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,USD,2021
REVEW,5.39,0.36,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,5.53,5.53,0.0,0.0,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,USD,2021
